data_classification,seed,tag,material,attenuation_db,distance_cm,repetition,modeled_read_probability,read_success
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,7,6,0.01031,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,7,7,0.01031,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,7,8,0.01031,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,7,9,0.01031,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,7,10,0.01031,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,1,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,2,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,3,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,4,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,5,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,6,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,7,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,8,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,9,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,8,10,0.001108,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,1,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,2,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,3,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,4,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,5,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,6,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,7,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,8,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,9,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,9,10,0.000118,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,1,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,2,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,3,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,4,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,5,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,6,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,7,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,8,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,9,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,10,10,1.3e-05,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,1,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,2,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,3,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,4,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,5,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,6,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,7,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,8,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,9,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,11,10,1e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,12,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,13,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,14,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,paper,0.2,15,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,1,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,2,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,3,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,4,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,5,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,6,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,7,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,8,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,9,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,1,10,0.99961,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,1,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,2,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,3,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,4,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,5,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,6,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,7,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,8,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,9,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,2,10,0.989925,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,1,0.790142,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,2,0.790142,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,3,0.790142,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,4,0.790142,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,5,0.790142,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,6,0.790142,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,7,0.790142,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,8,0.790142,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,9,0.790142,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,3,10,0.790142,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,1,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,2,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,3,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,4,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,5,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,6,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,7,0.126089,True
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,8,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,9,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,4,10,0.126089,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,1,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,2,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,3,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,4,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,5,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,6,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,7,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,8,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,9,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,5,10,0.005498,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,1,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,2,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,3,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,4,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,5,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,6,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,7,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,8,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,9,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,6,10,0.000212,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,1,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,2,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,3,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,4,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,5,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,6,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,7,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,8,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,9,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,7,10,8e-06,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,8,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,9,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,10,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,11,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,5,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,6,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,7,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,8,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,9,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,12,10,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,13,1,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,13,2,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,13,3,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,13,4,0.0,False
SIMULATED DATA - NOT PHYSICAL RFID MEASUREMENTS,20260924,small_key_fob,aluminum_screen,10.0,13,5,0.0,False
